game_id,team,plays,rushing_yards,passing_yards,total_yards,points
2021_04_JAX_CIN,JAX,55,139,202,341,21
2021_04_KC_PHI,KC,62,201,271,472,42
2021_04_KC_PHI,PHI,70,103,358,461,30
2021_04_LV_LAC,LAC,73,170,212,382,28
2021_04_LV_LAC,LV,56,48,165,213,14
2021_04_NYG_NO,NO,65,170,235,405,21
2021_04_NYG_NO,NYG,60,83,402,485,27
2021_04_PIT_GB,GB,70,133,236,369,27
2021_04_PIT_GB,PIT,58,62,220,282,17
2021_04_SEA_SF,SEA,52,107,129,236,28
2021_04_SEA_SF,SF,72,143,314,457,21
2021_04_TB_NE,NE,53,0,295,295,17
2021_04_TB_NE,TB,71,123,261,384,19
2021_04_TEN_NYJ,NYJ,59,67,289,356,27
2021_04_TEN_NYJ,TEN,93,177,253,430,24
2021_04_WAS_ATL,ATL,70,99,275,374,30
2021_04_WAS_ATL,WAS,61,123,290,413,34
2021_05_BUF_KC,BUF,51,124,315,439,38
2021_05_BUF_KC,KC,79,120,272,392,20
2021_05_CHI_LV,CHI,59,143,109,252,20
2021_05_CHI_LV,LV,60,71,188,259,9
2021_05_CLE_LAC,CLE,67,230,301,531,42
2021_05_CLE_LAC,LAC,67,113,381,494,47
2021_05_DEN_PIT,DEN,58,106,268,374,19
2021_05_DEN_PIT,PIT,60,148,244,392,27
2021_05_DET_MIN,DET,63,108,180,288,17
2021_05_DET_MIN,MIN,63,120,264,384,19
2021_05_GB_CIN,CIN,65,103,264,367,22
2021_05_GB_CIN,GB,62,133,333,466,25
2021_05_IND_BAL,BAL,70,86,437,523,31
2021_05_IND_BAL,IND,63,123,390,513,25
2021_05_LA_SEA,LA,66,119,358,477,26
2021_05_LA_SEA,SEA,60,92,262,354,17
2021_05_MIA_TB,MIA,51,39,262,301,17
2021_05_MIA_TB,TB,67,122,437,559,45
2021_05_NE_HOU,HOU,56,67,293,360,22
2021_05_NE_HOU,NE,60,126,226,352,25
2021_05_NO_WAS,NO,54,99,271,370,33
2021_05_NO_WAS,WAS,76,131,242,373,22
2021_05_NYG_DAL,DAL,74,201,314,515,44
2021_05_NYG_DAL,NYG,64,73,294,367,20
2021_05_NYJ_ATL,ATL,74,109,342,451,27
2021_05_NYJ_ATL,NYJ,52,64,166,230,20
2021_05_PHI_CAR,CAR,70,109,158,267,18
2021_05_PHI_CAR,PHI,59,93,182,275,21
2021_05_SF_ARI,ARI,57,101,210,311,17
2021_05_SF_ARI,SF,59,152,186,338,10
2021_05_TEN_JAX,JAX,66,198,256,454,19
2021_05_TEN_JAX,TEN,61,184,184,368,37
2021_06_ARI_CLE,ARI,66,147,208,355,37
2021_06_ARI_CLE,CLE,55,73,217,290,14
2021_06_BUF_TEN,BUF,73,82,335,417,31
2021_06_BUF_TEN,TEN,50,147,216,363,34
2021_06_CIN_DET,CIN,65,145,256,401,34
2021_06_CIN_DET,DET,60,36,192,228,11
2021_06_DAL_NE,DAL,82,122,445,567,35
2021_06_DAL_NE,NE,48,124,215,339,29
2021_06_GB_CHI,CHI,57,140,137,277,14
2021_06_GB_CHI,GB,53,159,169,328,24
2021_06_HOU_IND,HOU,74,124,229,353,3
2021_06_HOU_IND,IND,47,175,214,389,31
2021_06_KC_WAS,KC,78,109,390,499,31
2021_06_KC_WAS,WAS,58,94,182,276,13
2021_06_LAC_BAL,BAL,66,189,140,329,34
2021_06_LAC_BAL,LAC,53,26,182,208,6
2021_06_LA_NYG,LA,65,132,234,366,38
2021_06_LA_NYG,NYG,73,60,201,261,11
2021_06_LV_DEN,DEN,77,112,309,421,24
2021_06_LV_DEN,LV,51,87,340,427,34
2021_06_MIA_JAX,JAX,62,84,312,396,23
2021_06_MIA_JAX,MIA,67,77,354,431,20
2021_06_MIN_CAR,CAR,67,119,188,307,28
2021_06_MIN_CAR,MIN,83,198,373,571,34
2021_06_SEA_PIT,PIT,70,119,226,345,23
2021_06_SEA_PIT,SEA,62,145,165,310,20
2021_06_TB_PHI,PHI,47,100,113,213,22
2021_06_TB_PHI,TB,70,104,297,401,28
2021_07_ATL_MIA,ATL,61,74,325,399,30
2021_07_ATL_MIA,MIA,70,132,281,413,28
2021_07_CAR_NYG,CAR,62,56,117,173,3
2021_07_CAR_NYG,NYG,64,106,199,305,25
2021_07_CHI_TB,CHI,65,143,168,311,3
2021_07_CHI_TB,TB,70,182,226,408,38
2021_07_CIN_BAL,BAL,71,115,278,393,17
2021_07_CIN_BAL,CIN,62,111,409,520,41
2021_07_DEN_CLE,CLE,66,183,194,377,17
2021_07_DEN_CLE,DEN,49,41,182,223,14
2021_07_DET_LA,DET,65,137,278,415,19
2021_07_DET_LA,LA,59,49,327,376,28
2021_07_HOU_ARI,ARI,67,173,225,398,31
2021_07_HOU_ARI,HOU,49,42,118,160,5
2021_07_IND_SF,IND,60,148,147,295,30
2021_07_IND_SF,SF,52,112,169,281,18
2021_07_KC_TEN,KC,67,78,257,335,3
2021_07_KC_TEN,TEN,62,104,266,370,27
2021_07_NO_SEA,NO,66,97,210,307,13
2021_07_NO_SEA,SEA,54,91,129,220,10
2021_07_NYJ_NE,NE,71,151,403,554,54
2021_07_NYJ_NE,NYJ,61,62,237,299,13
2021_07_PHI_LV,LV,62,120,323,443,33
2021_07_PHI_LV,PHI,67,136,223,359,22
2021_07_WAS_GB,GB,53,57,247,304,24
2021_07_WAS_GB,WAS,68,196,235,431,10
2021_08_CAR_ATL,ATL,50,82,131,213,13
2021_08_CAR_ATL,CAR,71,204,129,333,19
2021_08_CIN_NYJ,CIN,53,42,277,319,31
2021_08_CIN_NYJ,NYJ,75,101,414,515,34
2021_08_DAL_MIN,DAL,68,78,341,419,20
2021_08_DAL_MIN,MIN,60,102,177,279,16
2021_08_GB_ARI,ARI,55,74,260,334,21
2021_08_GB_ARI,GB,71,152,184,336,24
2021_08_JAX_SEA,JAX,73,83,227,310,7
2021_08_JAX_SEA,SEA,52,69,160,229,31
2021_08_LA_HOU,HOU,58,44,279,323,22
2021_08_LA_HOU,LA,66,165,302,467,38
2021_08_MIA_BUF,BUF,65,103,249,352,26
2021_08_MIA_BUF,MIA,64,68,194,262,11
2021_08_NE_LAC,LAC,57,164,206,370,24
2021_08_NE_LAC,NE,74,143,210,353,27
2021_08_NYG_KC,KC,76,108,261,369,20
2021_08_NYG_KC,NYG,55,73,228,301,17
2021_08_PHI_DET,DET,58,57,171,228,6
2021_08_PHI_DET,PHI,61,237,114,351,44
2021_08_PIT_CLE,CLE,58,96,210,306,10
2021_08_PIT_CLE,PIT,68,115,255,370,15
2021_08_SF_CHI,CHI,67,176,148,324,22
2021_08_SF_CHI,SF,50,148,322,470,33
2021_08_TB_NO,NO,71,153,209,362,36
2021_08_TB_NO,TB,58,71,350,421,27
2021_08_TEN_IND,IND,72,83,224,307,31
2021_08_TEN_IND,TEN,67,94,247,341,34
2021_08_WAS_DEN,DEN,51,83,190,273,17
2021_08_WAS_DEN,WAS,68,112,230,342,10
2021_09_ARI_SF,ARI,67,164,274,438,31
2021_09_ARI_SF,SF,56,39,298,337,17
2021_09_ATL_NO,ATL,55,36,332,368,27
2021_09_ATL_NO,NO,69,109,267,376,25
2021_09_BUF_JAX,BUF,65,72,229,301,6
2021_09_BUF_JAX,JAX,56,80,139,219,9
2021_09_CHI_PIT,CHI,58,136,278,414,27
2021_09_CHI_PIT,PIT,64,106,175,281,29
2021_09_CLE_CIN,CIN,70,85,263,348,16
2021_09_CLE_CIN,CLE,46,153,208,361,41
2021_09_DEN_DAL,DAL,57,78,212,290,16
2021_09_DEN_DAL,DEN,71,192,217,409,30
2021_09_GB_KC,GB,60,122,179,301,7
2021_09_GB_KC,KC,61,79,160,239,13
2021_09_HOU_MIA,HOU,66,73,199,272,9
2021_09_HOU_MIA,MIA,72,47,215,262,17
2021_09_LAC_PHI,LAC,64,89,356,445,27
2021_09_LAC_PHI,PHI,57,176,155,331,24
2021_09_LV_NYG,LV,67,117,286,403,16
2021_09_LV_NYG,NYG,53,150,98,248,23
2021_09_MIN_BAL,BAL,89,247,253,500,34
2021_09_MIN_BAL,MIN,52,131,187,318,31
2021_09_NE_CAR,CAR,57,78,162,240,6
2021_09_NE_CAR,NE,56,154,122,276,24
2021_09_NYJ_IND,IND,60,261,272,533,45
2021_09_NYJ_IND,NYJ,74,89,398,487,30
2021_09_TEN_LA,LA,74,94,253,347,16
2021_09_TEN_LA,TEN,55,70,125,195,28
2021_10_ATL_DAL,ATL,53,103,111,214,3
2021_10_ATL_DAL,DAL,69,120,317,437,43
2021_10_BAL_MIA,BAL,67,95,210,305,10
2021_10_BAL_MIA,MIA,60,61,290,351,22
2021_10_BUF_NYJ,BUF,51,143,350,493,45
2021_10_BUF_NYJ,NYJ,70,70,296,366,17
2021_10_CAR_ARI,ARI,53,65,104,169,10
2021_10_CAR_ARI,CAR,69,166,175,341,34
2021_10_CLE_NE,CLE,58,99,118,217,7
2021_10_CLE_NE,NE,60,186,268,454,45
2021_10_DET_PIT,DET,68,229,77,306,16
2021_10_DET_PIT,PIT,80,146,242,388,16
2021_10_JAX_IND,IND,59,130,168,298,23
2021_10_JAX_IND,JAX,62,179,152,331,17
2021_10_KC_LV,KC,74,96,422,518,41
2021_10_KC_LV,LV,51,50,249,299,14
2021_10_LA_SF,LA,54,52,226,278,10
2021_10_LA_SF,SF,63,157,179,336,31
2021_10_MIN_LAC,LAC,55,82,171,253,20
2021_10_MIN_LAC,MIN,69,110,278,388,27
2021_10_NO_TEN,NO,61,86,287,373,21
2021_10_NO_TEN,TEN,56,68,198,266,23
2021_10_PHI_DEN,DEN,55,96,212,308,13
2021_10_PHI_DEN,PHI,61,219,170,389,30
2021_10_SEA_GB,GB,70,106,287,393,17
2021_10_SEA_GB,SEA,59,75,133,208,0
2021_10_TB_WAS,TB,47,53,220,273,19
2021_10_TB_WAS,WAS,71,94,226,320,29
2021_11_ARI_SEA,ARI,77,97,318,415,23
2021_11_ARI_SEA,SEA,49,86,180,266,13
2021_11_BAL_CHI,BAL,76,123,176,299,16
2021_11_BAL_CHI,CHI,57,92,261,353,13
2021_11_CIN_LV,CIN,70,159,129,288,32
2021_11_CIN_LV,LV,47,72,206,278,13
2021_11_DAL_KC,DAL,64,82,194,276,9
2021_11_DAL_KC,KC,64,128,244,372,19
2021_11_DET_CLE,CLE,64,186,165,351,13
2021_11_DET_CLE,DET,46,168,77,245,10
2021_11_GB_MIN,GB,53,96,372,468,31
2021_11_GB_MIN,MIN,64,94,318,412,34
2021_11_HOU_TEN,HOU,62,83,107,190,22
2021_11_HOU_TEN,TEN,79,103,317,420,13
2021_11_IND_BUF,BUF,54,91,220,311,15
2021_11_IND_BUF,IND,66,264,106,370,41
2021_11_MIA_NYJ,MIA,66,116,273,389,24
2021_11_MIA_NYJ,NYJ,59,102,278,380,17
2021_11_NE_ATL,ATL,52,40,125,165,0
2021_11_NE_ATL,NE,57,138,174,312,25
2021_11_NO_PHI,NO,61,110,214,324,29
2021_11_NO_PHI,PHI,75,244,138,382,40
2021_11_NYG_TB,NYG,54,66,149,215,10
2021_11_NYG_TB,TB,74,96,308,404,30
2021_11_PIT_LAC,LAC,66,162,374,536,41
2021_11_PIT_LAC,PIT,65,55,245,300,37
2021_11_SF_JAX,JAX,44,54,146,200,10
2021_11_SF_JAX,SF,64,174,162,336,30
2021_11_WAS_CAR,CAR,48,112,186,298,21
2021_11_WAS_CAR,WAS,63,192,179,371,27
2021_12_ATL_JAX,ATL,57,151,183,334,21
2021_12_ATL_JAX,JAX,71,141,216,357,14
2021_12_BUF_NO,BUF,62,113,248,361,31
2021_12_BUF_NO,NO,56,45,146,191,6
2021_12_CAR_MIA,CAR,54,64,134,198,10
2021_12_CAR_MIA,MIA,70,113,204,317,33
2021_12_CHI_DET,CHI,66,74,310,384,16
2021_12_CHI_DET,DET,45,76,163,239,14
2021_12_CLE_BAL,BAL,74,150,155,305,16
2021_12_CLE_BAL,CLE,57,40,222,262,10
2021_12_LAC_DEN,DEN,57,148,155,303,28
2021_12_LAC_DEN,LAC,64,72,285,357,13
2021_12_LA_GB,GB,77,93,307,400,36
2021_12_LA_GB,LA,60,69,285,354,28
2021_12_LV_DAL,DAL,68,64,373,437,33
2021_12_LV_DAL,LV,76,144,366,510,36
2021_12_MIN_SF,MIN,52,67,256,323,26
2021_12_MIN_SF,SF,65,210,215,425,34
2021_12_NYJ_HOU,HOU,55,96,106,202,14
2021_12_NYJ_HOU,NYJ,61,158,109,267,21
2021_12_PHI_NYG,NYG,57,71,194,265,13
2021_12_PHI_NYG,PHI,64,208,124,332,7
2021_12_PIT_CIN,CIN,65,198,172,370,41
2021_12_PIT_CIN,PIT,59,51,250,301,10
2021_12_SEA_WAS,SEA,45,34,233,267,15
2021_12_SEA_WAS,WAS,77,154,219,373,17
2021_12_TB_IND,IND,67,107,285,392,31
2021_12_TB_IND,TB,62,143,217,360,38
2021_12_TEN_NE,NE,57,106,289,395,36
2021_12_TEN_NE,TEN,61,271,85,356,13
2021_13_ARI_CHI,ARI,51,137,120,257,33
2021_13_ARI_CHI,CHI,71,112,217,329,22
2021_13_BAL_PIT,BAL,69,107,219,326,19
2021_13_BAL_PIT,PIT,56,86,236,322,20
2021_13_DAL_NO,DAL,62,149,231,380,27
2021_13_DAL_NO,NO,69,153,252,405,17
2021_13_DEN_KC,DEN,72,154,250,404,9
2021_13_DEN_KC,KC,52,91,178,269,22
2021_13_IND_HOU,HOU,50,84,57,141,0
2021_13_IND_HOU,IND,69,240,151,391,31
2021_13_JAX_LA,JAX,55,61,136,197,7
2021_13_JAX_LA,LA,66,128,290,418,37
2021_13_LAC_CIN,CIN,71,96,260,356,22
2021_13_LAC_CIN,LAC,61,79,284,363,41
2021_13_MIN_DET,DET,69,100,272,372,29
2021_13_MIN_DET,MIN,70,101,326,427,27
2021_13_NE_BUF,BUF,57,99,131,230,10
2021_13_NE_BUF,NE,47,230,19,249,14
2021_13_NYG_MIA,MIA,67,69,229,298,20
2021_13_NYG_MIA,NYG,62,91,159,250,9
2021_13_PHI_NYJ,NYJ,55,71,211,282,18
2021_13_PHI_NYJ,PHI,68,185,233,418,33
2021_13_SF_SEA,SEA,67,147,181,328,30
2021_13_SF_SEA,SF,55,72,294,366,23
2021_13_TB_ATL,ATL,69,121,259,380,17
2021_13_TB_ATL,TB,67,58,368,426,30
2021_13_WAS_LV,LV,56,76,234,310,15
2021_13_WAS_LV,WAS,60,113,186,299,17
2021_14_ATL_CAR,ATL,62,130,190,320,29
2021_14_ATL_CAR,CAR,62,91,243,334,21
2021_14_BAL_CLE,BAL,68,118,271,389,22
2021_14_BAL_CLE,CLE,59,102,190,292,24
2021_14_BUF_TB,BUF,76,173,293,466,27
2021_14_BUF_TB,TB,75,139,351,490,33
2021_14_CHI_GB,CHI,58,137,210,347,30
2021_14_CHI_GB,GB,62,120,320,440,45
2021_14_DAL_WAS,DAL,75,125,201,326,27
2021_14_DAL_WAS,WAS,61,101,124,225,20
2021_14_DET_DEN,DEN,65,184,174,358,38
2021_14_DET_DEN,DET,62,118,198,316,10
2021_14_JAX_TEN,JAX,51,8,184,192,0
2021_14_JAX_TEN,TEN,66,105,161,266,20
2021_14_LA_ARI,ARI,75,103,344,447,23
2021_14_LA_ARI,LA,54,89,267,356,30
2021_14_LV_KC,KC,54,134,240,374,48
2021_14_LV_KC,LV,61,44,246,290,9
2021_14_NO_NYJ,NO,68,203,141,344,30
2021_14_NO_NYJ,NYJ,62,78,178,256,9
2021_14_NYG_LAC,LAC,68,154,271,425,37
2021_14_NYG_LAC,NYG,64,135,181,316,21
2021_14_PIT_MIN,MIN,67,242,216,458,36
2021_14_PIT_MIN,PIT,68,106,269,375,28
2021_14_SEA_HOU,HOU,75,63,317,380,13
2021_14_SEA_HOU,SEA,57,193,260,453,33
2021_14_SF_CIN,CIN,64,87,311,398,23
2021_14_SF_CIN,SF,69,100,255,355,26
2021_15_ARI_DET,ARI,72,106,293,399,12
2021_15_ARI_DET,DET,62,126,212,338,30
2021_15_ATL_SF,ATL,58,62,213,275,13
2021_15_ATL_SF,SF,56,162,235,397,31
2021_15_CAR_BUF,BUF,63,121,193,314,31
2021_15_CAR_BUF,CAR,71,151,124,275,14
2021_15_CIN_DEN,CIN,50,114,136,250,15
2021_15_CIN_DEN,DEN,71,133,159,292,10
2021_15_DAL_NYG,DAL,68,126,203,329,21
2021_15_DAL_NYG,NYG,61,124,178,302,6
2021_15_GB_BAL,BAL,66,144,211,355,30
2021_15_GB_BAL,GB,57,98,250,348,31
2021_15_HOU_JAX,HOU,57,75,206,281,30
2021_15_HOU_JAX,JAX,65,107,189,296,16
2021_15_KC_LAC,KC,67,87,410,497,34
2021_15_KC_LAC,LAC,78,192,236,428,28
2021_15_LV_CLE,CLE,53,89,147,236,14
2021_15_LV_CLE,LV,64,98,230,328,16
2021_15_MIN_CHI,CHI,69,115,255,370,9
2021_15_MIN_CHI,MIN,60,132,61,193,17
2021_15_NE_IND,IND,50,228,49,277,27
2021_15_NE_IND,NE,65,81,284,365,17
2021_15_NO_TB,NO,60,61,151,212,9
2021_15_NO_TB,TB,73,118,184,302,0
2021_15_NYJ_MIA,MIA,67,186,196,382,31
2021_15_NYJ_MIA,NYJ,54,102,126,228,24
2021_15_SEA_LA,LA,59,126,209,335,20
2021_15_SEA_LA,SEA,53,80,134,214,10
2021_15_TEN_PIT,PIT,44,36,133,169,19
2021_15_TEN_PIT,TEN,78,201,117,318,13
2021_15_WAS_PHI,PHI,70,238,281,519,27
2021_15_WAS_PHI,WAS,54,63,174,237,17
2021_16_BAL_CIN,BAL,57,39,295,334,21
2021_16_BAL_CIN,CIN,69,78,498,576,41
2021_16_BUF_NE,BUF,73,115,314,429,33
2021_16_BUF_NE,NE,60,149,139,288,21
2021_16_CHI_SEA,CHI,68,89,229,318,25
2021_16_CHI_SEA,SEA,53,170,161,331,24
2021_16_CLE_GB,CLE,65,220,189,409,22
2021_16_CLE_GB,GB,57,110,202,312,24
2021_16_DEN_LV,DEN,40,18,140,158,13
2021_16_DEN_LV,LV,63,164,182,346,17
2021_16_DET_ATL,ATL,44,48,207,255,20
2021_16_DET_ATL,DET,68,130,208,338,16
2021_16_IND_ARI,ARI,64,133,245,378,16
2021_16_IND_ARI,IND,62,127,220,347,22
2021_16_JAX_NYJ,JAX,69,133,252,385,21
2021_16_JAX_NYJ,NYJ,59,273,100,373,26
2021_16_LAC_HOU,HOU,63,190,248,438,41
2021_16_LAC_HOU,LAC,57,89,328,417,29
2021_16_LA_MIN,LA,69,160,197,357,30
2021_16_LA_MIN,MIN,62,66,295,361,23
2021_16_MIA_NO,MIA,59,86,173,259,20
2021_16_MIA_NO,NO,51,83,81,164,3
2021_16_NYG_PHI,NYG,73,84,108,192,10
2021_16_NYG_PHI,PHI,60,130,194,324,34
2021_16_PIT_KC,KC,67,127,254,381,36
2021_16_PIT_KC,PIT,69,130,173,303,10
2021_16_SF_TEN,SF,58,83,306,389,17
2021_16_SF_TEN,TEN,58,90,188,278,20
2021_16_TB_CAR,CAR,67,67,206,273,6
2021_16_TB_CAR,TB,62,159,232,391,32
2021_16_WAS_DAL,DAL,72,110,389,499,56
2021_16_WAS_DAL,WAS,56,86,172,258,14
2021_17_ARI_DAL,ARI,69,130,272,402,25
2021_17_ARI_DAL,DAL,57,45,256,301,22
2021_17_ATL_BUF,ATL,50,96,169,265,15
2021_17_ATL_BUF,BUF,68,236,118,354,29
2021_17_CAR_NO,CAR,59,88,90,178,10
2021_17_CAR_NO,NO,54,76,207,283,18
2021_17_CLE_PIT,CLE,67,93,139,232,14
2021_17_CLE_PIT,PIT,78,191,109,300,26
2021_17_DEN_LAC,DEN,56,83,236,319,13
2021_17_DEN_LAC,LAC,64,106,237,343,34
2021_17_DET_SEA,DET,59,95,262,357,29
2021_17_DET_SEA,SEA,69,266,232,498,51
2021_17_HOU_SF,HOU,62,86,136,222,7
2021_17_HOU_SF,SF,61,175,241,416,23
2021_17_JAX_NE,JAX,46,80,173,253,10
2021_17_JAX_NE,NE,69,182,290,472,50
2021_17_KC_CIN,CIN,61,60,415,475,34
2021_17_KC_CIN,KC,58,155,259,414,31
2021_17_LA_BAL,BAL,67,165,162,327,19
2021_17_LA_BAL,LA,55,74,300,374,20
2021_17_LV_IND,IND,54,122,140,262,20
2021_17_LV_IND,LV,61,85,241,326,23
2021_17_MIA_TEN,MIA,59,74,182,256,3
2021_17_MIA_TEN,TEN,59,198,110,308,34
2021_17_MIN_GB,GB,73,175,307,482,37
2021_17_MIN_GB,MIN,52,27,179,206,10
2021_17_NYG_CHI,CHI,64,87,162,249,29
2021_17_NYG_CHI,NYG,55,161,-6,155,3
2021_17_PHI_WAS,PHI,60,119,212,331,20
2021_17_PHI_WAS,WAS,60,94,218,312,16
2021_17_TB_NYJ,NYJ,60,150,224,374,24
2021_17_TB_NYJ,TB,71,62,405,467,28
2021_18_CAR_TB,CAR,70,111,207,318,17
2021_18_CAR_TB,TB,59,86,324,410,41
2021_18_CHI_MIN,CHI,80,90,266,356,17
2021_18_CHI_MIN,MIN,46,105,227,332,31
2021_18_CIN_CLE,CIN,51,79,103,182,16
2021_18_CIN_CLE,CLE,65,206,171,377,21
2021_18_DAL_PHI,DAL,58,175,304,479,51
2021_18_DAL_PHI,PHI,69,150,166,316,26
2021_18_GB_DET,DET,58,100,305,405,37
2021_18_GB_DET,GB,65,123,256,379,30
2021_18_IND_JAX,IND,53,94,139,233,11
2021_18_IND_JAX,JAX,61,105,217,322,26
2021_18_KC_DEN,DEN,54,191,173,364,24
2021_18_KC_DEN,KC,71,139,255,394,28
2021_18_LAC_LV,LAC,88,85,355,440,32
2021_18_LAC_LV,LV,73,175,172,347,35
2021_18_NE_MIA,MIA,66,195,103,298,33
2021_18_NE_MIA,NE,59,134,245,379,24
2021_18_NO_ATL,ATL,48,62,195,257,20
2021_18_NO_ATL,NO,70,196,174,370,30
2021_18_NYJ_BUF,BUF,76,173,254,427,27
2021_18_NYJ_BUF,NYJ,46,48,5,53,10
2021_18_PIT_BAL,BAL,71,249,132,381,13
2021_18_PIT_BAL,PIT,72,83,235,318,16
2021_18_SEA_ARI,ARI,72,118,187,305,30
2021_18_SEA_ARI,SEA,56,203,229,432,38
2021_18_SF_LA,LA,64,64,201,265,24
2021_18_SF_LA,SF,66,135,314,449,27
2021_18_TEN_HOU,HOU,55,66,289,355,25
2021_18_TEN_HOU,TEN,63,126,281,407,28
2021_18_WAS_NYG,NYG,59,94,83,177,7
2021_18_WAS_NYG,WAS,58,226,99,325,22
2021_19_ARI_LA,ARI,54,61,122,183,11
2021_19_ARI_LA,LA,57,140,235,375,34
2021_19_LV_CIN,CIN,59,85,225,310,26
2021_19_LV_CIN,LV,70,103,282,385,19
2021_19_NE_BUF,BUF,51,176,308,484,47
2021_19_NE_BUF,NE,60,89,216,305,17
2021_19_PHI_TB,PHI,62,95,244,339,15
2021_19_PHI_TB,TB,72,106,243,349,31
2021_19_PIT_KC,KC,65,106,372,478,42
2021_19_PIT_KC,PIT,65,57,201,258,21
2021_19_SF_DAL,DAL,69,77,230,307,17
2021_19_SF_DAL,SF,63,169,172,341,23
2021_20_BUF_KC,BUF,63,109,313,422,36
2021_20_BUF_KC,KC,73,182,370,552,42
2021_20_CIN_TEN,CIN,63,65,280,345,19
2021_20_CIN_TEN,TEN,52,140,213,353,16
2021_20_LA_TB,LA,69,73,355,428,30
2021_20_LA_TB,TB,70,51,308,359,27
2021_20_SF_GB,GB,53,67,196,263,10
2021_20_SF_GB,SF,52,106,106,212,13
2021_21_CIN_KC,CIN,66,116,243,359,27
2021_21_CIN_KC,KC,67,139,236,375,24
2021_21_SF_LA,LA,73,76,326,402,20
2021_21_SF_LA,SF,49,50,232,282,17
2021_22_LA_CIN,CIN,60,80,226,306,20
2021_22_LA_CIN,LA,65,44,270,314,23
2022_01_BAL_NYJ,BAL,51,65,211,276,24
2022_01_BAL_NYJ,NYJ,79,83,297,380,9
2022_01_BUF_LA,BUF,57,122,292,414,31
2022_01_BUF_LA,LA,66,52,191,243,10
2022_01_CLE_CAR,CAR,49,55,207,262,24
2022_01_CLE_CAR,CLE,72,217,138,355,26
2022_01_DEN_SEA,DEN,64,103,330,433,16
2022_01_DEN_SEA,SEA,46,79,177,256,17
2022_01_GB_MIN,GB,59,112,227,339,7
2022_01_GB_MIN,MIN,61,126,269,395,23
2022_01_IND_HOU,HOU,67,79,222,301,20
2022_01_IND_HOU,IND,90,177,340,517,20
2022_01_JAX_WAS,JAX,62,123,260,383,22
2022_01_JAX_WAS,WAS,67,87,305,392,28
2022_01_KC_ARI,ARI,62,104,179,283,21
2022_01_KC_ARI,KC,66,128,360,488,44
2022_01_LV_LAC,LAC,63,78,279,357,24
2022_01_LV_LAC,LV,56,64,256,320,19
2022_01_NE_MIA,MIA,57,65,242,307,20
2022_01_NE_MIA,NE,53,80,193,273,7
2022_01_NO_ATL,ATL,70,201,215,416,26
2022_01_NO_ATL,NO,55,151,234,385,27
2022_01_NYG_TEN,NYG,58,238,156,394,21
2022_01_NYG_TEN,TEN,59,93,266,359,20
2022_01_PHI_DET,DET,65,182,205,387,35
2022_01_PHI_DET,PHI,71,217,239,456,38
2022_01_PIT_CIN,CIN,94,133,299,432,20
2022_01_PIT_CIN,PIT,59,76,192,268,23
2022_01_SF_CHI,CHI,53,101,105,206,19
2022_01_SF_CHI,SF,67,176,155,331,10
2022_01_TB_DAL,DAL,63,72,173,245,3
2022_01_TB_DAL,TB,60,153,195,348,19
2022_02_ARI_LV,ARI,78,143,270,413,29
2022_02_ARI_LV,LV,61,80,244,324,23
2022_02_ATL_LA,ATL,56,90,171,261,27
2022_02_ATL_LA,LA,63,65,272,337,31
2022_02_CAR_NYG,CAR,54,146,129,275,16
2022_02_CAR_NYG,NYG,68,105,162,267,19
2022_02_CHI_GB,CHI,41,180,48,228,10
2022_02_CHI_GB,GB,65,204,211,415,27
2022_02_CIN_DAL,CIN,66,90,165,255,17
2022_02_CIN_DAL,DAL,58,107,230,337,20
2022_02_HOU_DEN,DEN,64,150,201,351,16
2022_02_HOU_DEN,HOU,58,81,154,235,9
2022_02_IND_JAX,IND,48,54,164,218,0
2022_02_IND_JAX,JAX,66,97,235,332,24
2022_02_LAC_KC,KC,52,94,226,320,27
2022_02_LAC_KC,LAC,73,76,326,402,24
2022_02_MIA_BAL,BAL,54,155,318,473,38
2022_02_MIA_BAL,MIA,69,86,461,547,42
2022_02_MIN_PHI,MIN,59,62,202,264,7
2022_02_MIN_PHI,PHI,68,163,323,486,24
2022_02_NE_PIT,NE,63,133,252,385,17
2022_02_NE_PIT,PIT,58,91,152,243,14
2022_02_NYJ_CLE,CLE,64,185,221,406,30
2022_02_NYJ_CLE,NYJ,66,94,309,403,31
2022_02_SEA_SF,SEA,47,36,180,216,7
2022_02_SEA_SF,SF,70,189,184,373,27
2022_02_TB_NO,NO,66,100,208,308,10
2022_02_TB_NO,TB,63,74,188,262,20
2022_02_TEN_BUF,BUF,63,103,313,416,41
2022_02_TEN_BUF,TEN,53,80,107,187,7
2022_02_WAS_DET,DET,59,193,234,427,36
2022_02_WAS_DET,WAS,72,88,308,396,27
2022_03_ATL_SEA,ATL,52,181,207,388,27
2022_03_ATL_SEA,SEA,69,112,308,420,23
2022_03_BAL_NE,BAL,56,191,206,397,37
2022_03_BAL_NE,NE,63,145,302,447,26
2022_03_BUF_MIA,BUF,89,115,382,497,19
2022_03_BUF_MIA,MIA,39,41,171,212,21
2022_03_CIN_NYJ,CIN,64,70,261,331,27
2022_03_CIN_NYJ,NYJ,76,76,252,328,12
2022_03_DAL_NYG,DAL,59,178,215,393,23
2022_03_DAL_NYG,NYG,67,167,169,336,16
2022_03_DET_MIN,DET,75,139,277,416,24
